chr	start	end	strand	label	n_supporting	method	gene_name
21	8210138	8210139	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210141	8210142	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210146	8210147	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210205	8210206	+		4	2OMe-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210219	8210220	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210256	8210257	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210273	8210274	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210297	8210298	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210312	8210313	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210426	8210427	+		2	2OMe-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210428	8210429	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210496	8210497	+		4	2OMe-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8210660	8210661	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210917	8210918	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8210955	8210956	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8211012	8211013	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8211020	8211021	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8211071	8211072	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8211076	8211077	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8211119	8211120	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8211307	8211308	+		4	2OMe-seq,RibOxi-seq,na	FP671120.2,SSU-rRNA_Hsa
21	8211433	8211434	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP671120.2
21	8214102	8214103	+		1	Nm-seq	LSU-rRNA_Hsa,FP671120.2
21	8214103	8214104	+		1	Nm-seq	LSU-rRNA_Hsa,FP671120.2
21	8214284	8214285	+		4	RiboMeth-seq,Nm-seq,na	FP671120.2,LSU-rRNA_Hsa
21	8214286	8214287	+		4	RiboMeth-seq,Nm-seq,na	FP671120.2,LSU-rRNA_Hsa
21	8215220	8215221	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8215234	8215235	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8215416	8215417	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8215418	8215419	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8215428	8215429	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8215765	8215766	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216239	8216240	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216251	8216252	+		2	2OMe-seq,RibOxi-seq	FP671120.2,LSU-rRNA_Hsa
21	8216253	8216254	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP671120.2
21	8216303	8216304	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216310	8216311	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216312	8216313	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8216675	8216676	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216692	8216693	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8216703	8216704	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8216712	8216713	+		5	2OMe-seq,RiboMeth-seq,na	LSU-rRNA_Hsa,FP671120.2
21	8216725	8216726	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8216749	8216750	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217593	8217594	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217610	8217611	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217616	8217617	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217636	8217637	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217652	8217653	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217677	8217678	+		2	2OMe-seq,RibOxi-seq	FP671120.2,LSU-rRNA_Hsa
21	8217700	8217701	+		2	2OMe-seq,RibOxi-seq	FP671120.2,LSU-rRNA_Hsa
21	8217710	8217711	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217717	8217718	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217722	8217723	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217733	8217734	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217761	8217762	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217779	8217780	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217791	8217792	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217817	8217818	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217836	8217837	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8217935	8217936	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8217947	8217948	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218128	8218129	+		2	2OMe-seq,RibOxi-seq	FP671120.2,LSU-rRNA_Hsa
21	8218129	8218130	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218207	8218208	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218271	8218272	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218357	8218358	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218395	8218396	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218399	8218400	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP671120.2
21	8218400	8218401	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218424	8218425	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218437	8218438	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218472	8218473	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218491	8218492	+		5	2OMe-seq,RiboMeth-seq,na	FP671120.2,LSU-rRNA_Hsa
21	8218519	8218520	+		1	2OMe-seq	LSU-rRNA_Hsa,FP671120.2
21	8218521	8218522	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218524	8218525	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8218538	8218539	+		1	2OMe-seq	FP671120.2,LSU-rRNA_Hsa
21	8253867	8253868	+		4	2OMe-seq,na	SSU-rRNA_Hsa
21	8253938	8253939	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8253955	8253956	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8253960	8253961	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8253998	8253999	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254011	8254012	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254013	8254014	+		3	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254348	8254349	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254351	8254352	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254356	8254357	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254413	8254414	+		4	2OMe-seq,na	SSU-rRNA_Hsa
21	8254427	8254428	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254464	8254465	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254481	8254482	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254505	8254506	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254520	8254521	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254634	8254635	+		2	2OMe-seq,na	SSU-rRNA_Hsa
21	8254636	8254637	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8254704	8254705	+		4	2OMe-seq,na	SSU-rRNA_Hsa
21	8254868	8254869	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255125	8255126	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255163	8255164	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255220	8255221	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255228	8255229	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255285	8255286	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255328	8255329	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255515	8255516	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8255638	8255639	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	8259297	8259298	+		1	Nm-seq	LSU-rRNA_Hsa
21	8259449	8259450	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8259463	8259464	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8259645	8259646	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8259647	8259648	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8259657	8259658	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8259735	8259736	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa
21	8259991	8259992	+		2	RiboMeth-seq,Nm-seq	LSU-rRNA_Hsa
21	8259994	8259995	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260010	8260011	+		1	Nm-seq	LSU-rRNA_Hsa
21	8260011	8260012	+		1	Nm-seq	LSU-rRNA_Hsa
21	8260468	8260469	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260480	8260481	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
21	8260482	8260483	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
21	8260532	8260533	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260539	8260540	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260541	8260542	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260904	8260905	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260921	8260922	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260932	8260933	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8260941	8260942	+		5	2OMe-seq,RiboMeth-seq,na	LSU-rRNA_Hsa
21	8260954	8260955	+		1	2OMe-seq	LSU-rRNA_Hsa
21	8392691	8392692	+		4	2OMe-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8392763	8392764	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8392780	8392781	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8392785	8392786	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8392823	8392824	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8392836	8392837	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8392838	8392839	+		3	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393132	8393133	+		3	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8393148	8393149	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393173	8393174	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8393176	8393177	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8393181	8393182	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393240	8393241	+		4	2OMe-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8393254	8393255	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8393291	8393292	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8393308	8393309	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393332	8393333	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8393347	8393348	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8393461	8393462	+		2	2OMe-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8393463	8393464	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8393531	8393532	+		4	2OMe-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393695	8393696	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8393952	8393953	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8393990	8393991	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8394047	8394048	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8394055	8394056	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8394106	8394107	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8394111	8394112	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8394154	8394155	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8394342	8394343	+		4	2OMe-seq,RibOxi-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8394468	8394469	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8398254	8398255	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8398268	8398269	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8398450	8398451	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8398452	8398453	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8398462	8398463	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8398799	8398800	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8399273	8399274	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8399285	8399286	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8399287	8399288	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399299	8399300	+		1	Nm-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399300	8399301	+		2	RiboMeth-seq,Nm-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399310	8399311	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8399324	8399325	+		3	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399337	8399338	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8399344	8399345	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8399346	8399347	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399709	8399710	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8399726	8399727	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399737	8399738	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399746	8399747	+		6	2OMe-seq,RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399759	8399760	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8399770	8399771	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8399783	8399784	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8399785	8399786	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400536	8400537	+		2	RiboMeth-seq,Nm-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8400610	8400611	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400627	8400628	+		4	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400631	8400632	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400633	8400634	+		4	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400648	8400649	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400654	8400655	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400674	8400675	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8400690	8400691	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400715	8400716	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8400738	8400739	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400739	8400740	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8400748	8400749	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400750	8400751	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400755	8400756	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8400760	8400761	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8400771	8400772	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400799	8400800	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400817	8400818	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8400829	8400830	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8400834	8400835	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400839	8400840	+		1	Nm-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8400853	8400854	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8400855	8400856	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8400874	8400875	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8400973	8400974	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8400985	8400986	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401166	8401167	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401167	8401168	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401215	8401216	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401245	8401246	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401309	8401310	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401355	8401356	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401395	8401396	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1,FP236383.1
21	8401408	8401409	+		2	Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8401433	8401434	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401437	8401438	+		2	2OMe-seq,RibOxi-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8401438	8401439	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8401462	8401463	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401475	8401476	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8401510	8401511	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8401529	8401530	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401557	8401558	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8401559	8401560	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401562	8401563	+		1	2OMe-seq	FP236383.1,FP236383.1,FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8401576	8401577	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1,FP236383.1,FP236383.1
21	8436901	8436902	+		4	2OMe-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8436973	8436974	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8436990	8436991	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8436995	8436996	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8437033	8437034	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437046	8437047	+		6	2OMe-seq,RiboMeth-seq,Nm-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8437048	8437049	+		3	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437342	8437343	+		3	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8437358	8437359	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437383	8437384	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8437386	8437387	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437391	8437392	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437450	8437451	+		4	2OMe-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437464	8437465	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
