chr	start	end	strand	label	n_supporting	method	gene_name
22	19760952	19760953	+		2	m5C-RIP-seq,Bisulfite-seq	TBX1,TBX1,TBX1,TBX1
22	23767867	23767868	-		6	Bisulfite-seq,m5C-RIP-seq	CHCHD10,CHCHD10,CHCHD10,CHCHD10
22	23834331	23834332	+		3	m5C-RIP-seq,Bisulfite-seq	SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1
22	24063015	24063016	+		4	Bisulfite-seq,m5C-RIP-seq	CABIN1,CABIN1,CABIN1,CABIN1
22	24164530	24164531	+		5	Bisulfite-seq,m5C-RIP-seq	CABIN1,CABIN1,CABIN1,CABIN1,CABIN1
22	24609100	24609101	+		1	m5C-RIP-seq	GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1,GGT1
22	37353217	37353218	-		1	m5C-RIP-seq	Z94160.1,FP325335.1,FP325335.1
22	41620864	41620865	-		5	Bisulfite-seq,m5C-RIP-seq	DESI1
22	42058789	42058790	-		2	m5C-RIP-seq,Bisulfite-seq	NAGA
22	46103225	46103226	+		2	m5C-RIP-seq,Bisulfite-seq	MIRLET7BHG,MIRLET7BHG,MIRLET7BHG
22	46105776	46105777	+		1	m5C-RIP-seq	MIRLET7BHG,MIRLET7BHG,MIRLET7BHG
22	46678021	46678022	+		3	Bisulfite-seq,m5C-RIP-seq	GRAMD4,GRAMD4,GRAMD4
22	50201560	50201561	+		1	m5C-RIP-seq	SELENOO,SELENOO
22	50290537	50290538	-		2	Bisulfite-seq,m5C-RIP-seq	PLXNB2,PLXNB2,PLXNB2,PLXNB2
22	50343476	50343477	+		3	Bisulfite-seq,m5C-RIP-seq	PPP6R2,PPP6R2,PPP6R2,PPP6R2
3	13386320	13386321	-		3	Bisulfite-seq,m5C-RIP-seq	NUP210,NUP210
3	15051824	15051825	-		5	Bisulfite-seq,m5C-RIP-seq	MRPS25,MRPS25,MRPS25,MRPS25
3	15206368	15206369	+		1	m5C-RIP-seq	CAPN7,CAPN7,CAPN7
3	38165709	38165710	+		5	Bisulfite-seq,m5C-RIP-seq	OXSR1,OXSR1,OXSR1,OXSR1
3	38165711	38165712	+		2	m5C-RIP-seq,Bisulfite-seq	OXSR1,OXSR1,OXSR1,OXSR1
3	39096446	39096447	+		3	Bisulfite-seq,m5C-RIP-seq	WDR48,WDR48,WDR48
3	39098423	39098424	-		2	Bisulfite-seq,m5C-RIP-seq	GORASP1,GORASP1,GORASP1,GORASP1,GORASP1,GORASP1,GORASP1,GORASP1
3	39408705	39408706	+		6	Bisulfite-seq,m5C-RIP-seq	RPSA,RPSA,RPSA,RPSA,RPSA,RPSA
3	46674685	46674686	-		4	Bisulfite-seq,m5C-RIP-seq	ALS2CL,ALS2CL,ALS2CL,ALS2CL,ALS2CL,ALS2CL,ALS2CL,ALS2CL,ALS2CL
3	46999353	46999354	+		5	Bisulfite-seq,m5C-RIP-seq	NBEAL2,NBEAL2,NBEAL2
3	47009509	47009510	+		4	Bisulfite-seq,m5C-RIP-seq	NBEAL2,NBEAL2,NBEAL2,NBEAL2,NBEAL2
3	47846240	47846241	+		3	Bisulfite-seq,m5C-RIP-seq	DHX30,DHX30,DHX30,DHX30,DHX30,DHX30,DHX30
3	48432646	48432647	-		2	Bisulfite-seq,m5C-RIP-seq	CCDC51,CCDC51,CCDC51,CCDC51
3	48435089	48435090	-		2	m5C-RIP-seq,Bisulfite-seq	CCDC51,CCDC51,CCDC51,CCDC51,CCDC51,CCDC51
3	48572672	48572673	-		3	m5C-RIP-seq,Bisulfite-seq	COL7A1,COL7A1
3	48575208	48575209	-		3	Bisulfite-seq,m5C-RIP-seq	COL7A1,COL7A1
3	49021922	49021923	+		1	m5C-RIP-seq	NDUFAF3,NDUFAF3,NDUFAF3,NDUFAF3
3	49021928	49021929	+		1	m5C-RIP-seq	NDUFAF3,NDUFAF3,NDUFAF3,NDUFAF3
3	49104399	49104400	-		5	Bisulfite-seq,m5C-RIP-seq	QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS
3	49123942	49123943	-		1	m5C-RIP-seq	LAMB2,LAMB2,LAMB2,LAMB2
3	49681196	49681197	+		4	m5C-RIP-seq,Bisulfite-seq	APEH,APEH,APEH
3	49891477	49891478	-		1	m5C-RIP-seq	MST1R,MST1R,MST1R,MST1R,MST1R,MST1R,MST1R,MST1R,MST1R
3	50274024	50274025	+		3	m5C-RIP-seq,Bisulfite-seq	SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B,SEMA3B
3	50302460	50302461	-		2	m5C-RIP-seq,Bisulfite-seq	HYAL1,HYAL1,HYAL1,HYAL1,HYAL1,HYAL1,HYAL1
3	52527359	52527360	-		5	Bisulfite-seq,m5C-RIP-seq	NT5DC2,NT5DC2,NT5DC2,NT5DC2,NT5DC2,NT5DC2,NT5DC2,NT5DC2
3	53122401	53122402	-		4	m5C-RIP-seq,Bisulfite-seq	RFT1,RFT1,RFT1
3	94058731	94058732	-		1	m5C-RIP-seq	DHFR2,DHFR2,DHFR2,DHFR2
3	133573921	133573922	+		3	Bisulfite-seq,m5C-RIP-seq	CDV3
3	133628572	133628573	-		1	m5C-RIP-seq	TOPBP1,TOPBP1,TOPBP1
3	142157956	142157957	-		1	m5C-RIP-seq	AluY,GK5
3	149656988	149656989	-		2	Bisulfite-seq,m5C-RIP-seq	WWTR1,WWTR1,WWTR1,WWTR1,WWTR1,WWTR1
3	150546245	150546246	-		4	Bisulfite-seq,m5C-RIP-seq	SERP1,SERP1,SERP1,SERP1
3	170222537	170222538	+		2	m5C-RIP-seq,Bisulfite-seq	PRKCI
3	184150246	184150247	+		4	Bisulfite-seq,m5C-RIP-seq	AC131235.1
4	523763	523764	+		5	Bisulfite-seq,m5C-RIP-seq	PIGG,PIGG,PIGG,PIGG,PIGG,PIGG
4	1172545	1172546	-		2	Bisulfite-seq,m5C-RIP-seq	SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2,SPON2
4	1841409	1841410	-		5	Bisulfite-seq,m5C-RIP-seq	LETM1,LETM1,LETM1
4	2513870	2513871	+		3	m5C-RIP-seq,Bisulfite-seq	RNF4,RNF4,RNF4,RNF4,RNF4,RNF4
4	7192667	7192668	+		2	m5C-RIP-seq,Bisulfite-seq	SORCS2
4	7192697	7192698	+		1	m5C-RIP-seq	SORCS2
4	7192734	7192735	+		2	m5C-RIP-seq,Bisulfite-seq	SORCS2
4	7192879	7192880	+		1	m5C-RIP-seq	SORCS2
4	7192924	7192925	+		2	m5C-RIP-seq,Bisulfite-seq	SORCS2
4	25234385	25234386	+		1	m5C-RIP-seq	PI4K2B,AC104662.2
4	39977698	39977699	-		1	m5C-RIP-seq	PDS5A,PDS5A
4	57033260	57033261	-		2	m5C-RIP-seq,Bisulfite-seq	IGFBP7,IGFBP7,IGFBP7
4	75936207	75936208	-		4	m5C-RIP-seq,Bisulfite-seq	NAAA,NAAA,NAAA,NAAA,NAAA,NAAA
4	102887401	102887402	+		1	m5C-RIP-seq	CISD2,CISD2,CISD2,CISD2
5	6599909	6599910	-		4	m5C-RIP-seq,Bisulfite-seq	NSUN2,NSUN2,NSUN2,NSUN2,NSUN2
5	17276738	17276739	+		1	m5C-RIP-seq	BASP1,(A)n,BASP1
5	32174083	32174084	-		1	m5C-RIP-seq	GOLPH3,GOLPH3,GOLPH3
5	38934735	38934736	+		3	m5C-RIP-seq,Bisulfite-seq	OSMR,OSMR,OSMR
5	50441178	50441179	-		1	m5C-RIP-seq	EMB,EMB,EMB
5	74685442	74685443	+		2	m5C-RIP-seq,Bisulfite-seq	HEXB,HEXB,HEXB,HEXB
5	109690498	109690499	+		1	m5C-RIP-seq	MAN2A1
5	128537758	128537759	-		2	m5C-RIP-seq,Bisulfite-seq	FBN2,FBN2,FBN2,FBN2,FBN2
5	138507105	138507106	-		6	Bisulfite-seq,m5C-RIP-seq	ETF1,ETF1
5	140567660	140567661	+		3	m5C-RIP-seq,Bisulfite-seq	SLC35A4,SLC35A4,SLC35A4
5	140677059	140677060	-		4	Bisulfite-seq,m5C-RIP-seq	HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS,HARS
5	149551000	149551001	-		4	Bisulfite-seq,m5C-RIP-seq	CSNK1A1,CSNK1A1,CSNK1A1,CSNK1A1
5	150375160	150375161	+		4	Bisulfite-seq,m5C-RIP-seq	TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1,TCOF1
5	150648180	150648181	+		3	Bisulfite-seq,m5C-RIP-seq	SYNPO,SYNPO,SYNPO,SYNPO,SYNPO
5	176507978	176507979	+		3	Bisulfite-seq,m5C-RIP-seq	FAF2
5	177097801	177097802	+		4	Bisulfite-seq,m5C-RIP-seq	FGFR4,FGFR4
5	177595648	177595649	+		1	m5C-RIP-seq	TMED9
5	178885642	178885643	+		1	m5C-RIP-seq	ZNF354B,ZNF354B
5	179616892	179616893	-		5	Bisulfite-seq,m5C-RIP-seq	HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1
5	179617044	179617045	-		3	Bisulfite-seq,m5C-RIP-seq	HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1,HNRNPH1
5	179811579	179811580	+		1	m5C-RIP-seq	SQSTM1,SQSTM1,SQSTM1,MER61B
5	181204887	181204888	-		2	Bisulfite-seq,m5C-RIP-seq	TRIM7,TRIM7
6	3751614	3751615	-		2	m5C-RIP-seq,Bisulfite-seq	PXDC1
6	7339024	7339025	-		4	m5C-RIP-seq,Bisulfite-seq	CAGE1,CAGE1,CAGE1,CAGE1,CAGE1,CAGE1,SSR1,CAGE1,AL139095.2
6	24495099	24495100	+		3	m5C-RIP-seq,Bisulfite-seq	ALDH5A1,ALDH5A1,ALDH5A1,(CCGCCC)n
6	31271860	31271861	-		2	Bisulfite-seq,m5C-RIP-seq	HLA-C,HLA-C,HLA-C,HLA-C,HLA-C,HLA-C,HLA-C,HLA-C,HLA-B
6	31859739	31859740	-		5	Bisulfite-seq,m5C-RIP-seq	NEU1,NEU1,NEU1,NEU1
6	32837982	32837983	-		4	m5C-RIP-seq,Bisulfite-seq	TAP2,TAP2,TAP2,AL669918.1,TAP2
6	32853165	32853166	-		5	Bisulfite-seq,m5C-RIP-seq	TAP1,TAP1
6	33193930	33193931	-		1	m5C-RIP-seq	RXRB,RXRB
6	33193931	33193932	-		1	m5C-RIP-seq	RXRB,RXRB
6	33194441	33194442	-		3	m5C-RIP-seq,Bisulfite-seq	RXRB,RXRB,RXRB
6	33313749	33313750	-		3	Bisulfite-seq,m5C-RIP-seq	TAPBP,TAPBP,TAPBP,TAPBP,TAPBP,TAPBP,TAPBP,TAPBP,TAPBP
6	34280148	34280149	-		2	Bisulfite-seq,m5C-RIP-seq	NUDT3
6	37483116	37483117	-		3	Bisulfite-seq,m5C-RIP-seq	CCDC167
6	41099101	41099102	+		4	m5C-RIP-seq,Bisulfite-seq	NFYA
6	42964198	42964199	-		2	Bisulfite-seq,m5C-RIP-seq	PEX6
6	42989627	42989628	+		5	Bisulfite-seq,m5C-RIP-seq	PPP2R5D,PPP2R5D,PPP2R5D,PPP2R5D,PPP2R5D
6	43505060	43505061	+		4	Bisulfite-seq,m5C-RIP-seq	TJAP1,TJAP1,TJAP1,TJAP1,TJAP1,TJAP1,TJAP1,TJAP1,TJAP1,TJAP1
6	57172561	57172562	+		2	m5C-RIP-seq,Bisulfite-seq	BAG2
6	111873197	111873198	-		3	Bisulfite-seq,m5C-RIP-seq	FYN,FYN,FYN,FYN,FYN
6	143136909	143136910	+		2	m5C-RIP-seq,Bisulfite-seq	AIG1,AIG1,AIG1,AIG1,AIG1,AIG1,AIG1,AIG1
6	149843113	149843114	-		3	Bisulfite-seq,m5C-RIP-seq	LRP11,AL355312.6,LRP11
6	158028788	158028789	+		1	m5C-RIP-seq	SYNJ2,SYNJ2,SYNJ2,SYNJ2,SYNJ2,SYNJ2
7	726927	726928	+		2	m5C-RIP-seq,Bisulfite-seq	DNAAF5
7	1160551	1160552	+		3	Bisulfite-seq,m5C-RIP-seq	AC091729.3,AC091729.3
7	1442424	1442425	-		1	m5C-RIP-seq	MICALL2,MICALL2,MICALL2
7	1476797	1476798	-		2	Bisulfite-seq,m5C-RIP-seq	INTS1
7	1479581	1479582	-		4	Bisulfite-seq,m5C-RIP-seq	INTS1
7	2613277	2613278	+		1	m5C-RIP-seq	IQCE,IQCE
7	4791533	4791534	+		5	Bisulfite-seq,m5C-RIP-seq	AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1,AP5Z1
7	6753115	6753116	+		1	m5C-RIP-seq	MLT1D,PMS2CL
7	10974235	10974236	+		5	Bisulfite-seq,m5C-RIP-seq	PHF14,PHF14,PHF14,PHF14,PHF14,PHF14,PHF14
7	17793656	17793657	-		1	m5C-RIP-seq	SNX13,SNX13,SNX13
7	30285493	30285494	+		1	m5C-RIP-seq	ZNRF2
7	39950101	39950102	+		1	m5C-RIP-seq	intergenic
7	44080829	44080830	-		2	m5C-RIP-seq,Bisulfite-seq	POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM,POLM
7	44123294	44123295	-		1	m5C-RIP-seq	POLD2,POLD2,POLD2,POLD2,POLD2,POLD2,POLD2,POLD2,POLD2
7	72948483	72948484	-		3	Bisulfite-seq,m5C-RIP-seq	NSUN5P2,NSUN5P2,NSUN5P2,NSUN5P2
7	74405779	74405780	+		1	m5C-RIP-seq	CLIP2,CLIP2
7	74657876	74657877	+		4	Bisulfite-seq,m5C-RIP-seq	GTF2I,GTF2I,GTF2I,GTF2I,GTF2I,GTF2I
7	75073531	75073532	-		4	m5C-RIP-seq,Bisulfite-seq	RCC1L,RCC1L,RCC1L,RCC1L,RCC1L
7	75416600	75416601	+		4	Bisulfite-seq,m5C-RIP-seq	NSUN5P1,NSUN5P1,NSUN5P1,NSUN5P1
7	76005278	76005279	-		4	m5C-RIP-seq,Bisulfite-seq	STYXL1,STYXL1,STYXL1,STYXL1,STYXL1,STYXL1,STYXL1,STYXL1,STYXL1,STYXL1
7	76627057	76627058	+		1	m5C-RIP-seq	AC004980.1
7	99396211	99396212	-		4	Bisulfite-seq,m5C-RIP-seq	PDAP1,PDAP1
7	99558686	99558687	+		2	m5C-RIP-seq,Bisulfite-seq	ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655,ZNF655
7	100070165	100070166	-		2	Bisulfite-seq,m5C-RIP-seq	ZNF3,ZNF3,ZNF3,ZNF3
7	100627296	100627297	-		3	Bisulfite-seq,m5C-RIP-seq	TFR2,TFR2,TFR2,TFR2,TFR2,TFR2,TFR2,TFR2
7	100827207	100827208	-		4	Bisulfite-seq,m5C-RIP-seq	EPHB4,EPHB4
7	100827374	100827375	-		2	m5C-RIP-seq,Bisulfite-seq	EPHB4,EPHB4
7	100868682	100868683	+		1	m5C-RIP-seq	TRIP6,TRIP6,TRIP6,TRIP6,TRIP6,TRIP6
7	100881345	100881346	+		6	Bisulfite-seq,m5C-RIP-seq	SRRT,SRRT,SRRT,SRRT,SRRT,SRRT
7	101206389	101206390	-		3	m5C-RIP-seq,Bisulfite-seq	PLOD3,PLOD3
7	101212315	101212316	-		4	m5C-RIP-seq,Bisulfite-seq	PLOD3,PLOD3,PLOD3,PLOD3
7	107986263	107986264	-		4	m5C-RIP-seq,Bisulfite-seq	LAMB1,LAMB1,LAMB1
7	134293042	134293043	-		5	Bisulfite-seq,m5C-RIP-seq	SLC35B4
7	140041748	140041749	-		4	m5C-RIP-seq,Bisulfite-seq	PARP12,PARP12,PARP12,PARP12,PARP12,PARP12
7	143379937	143379938	-		3	Bisulfite-seq,m5C-RIP-seq	AC093673.1
7	149287575	149287576	+		2	m5C-RIP-seq,Bisulfite-seq	ZNF783,ZNF783,ZNF783,AC004890.2,ZNF783,AC004890.2,AC004890.2
7	149879458	149879459	+		3	Bisulfite-seq,m5C-RIP-seq	ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2
7	149880291	149880292	+		3	Bisulfite-seq,m5C-RIP-seq	ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2,ATP6V0E2
7	151080394	151080395	-		4	Bisulfite-seq,m5C-RIP-seq	FASTK,FASTK,FASTK,FASTK,FASTK,FASTK,FASTK,FASTK,FASTK,FASTK
7	151232720	151232721	+		1	m5C-RIP-seq	CHPF2,CHPF2,CHPF2
7	151238231	151238232	+		3	m5C-RIP-seq,Bisulfite-seq	CHPF2,CHPF2
7	158829235	158829236	-		4	Bisulfite-seq,m5C-RIP-seq	ESYT2,ESYT2,ESYT2,ESYT2,ESYT2
8	22197325	22197326	+		2	m5C-RIP-seq,Bisulfite-seq	BMP1,BMP1,BMP1,BMP1,BMP1,BMP1,BMP1,BMP1,BMP1,BMP1
8	23297658	23297659	-		2	m5C-RIP-seq,Bisulfite-seq	LOXL2
8	23360203	23360204	-		2	m5C-RIP-seq,Bisulfite-seq	LOXL2,LOXL2,LOXL2,LOXL2,LOXL2,LOXL2
8	27598127	27598128	-		4	Bisulfite-seq,m5C-RIP-seq	CLU,CLU,CLU,CLU
8	28751494	28751495	+		1	m5C-RIP-seq	EXTL3,EXTL3,EXTL3
8	38468294	38468295	-		3	Bisulfite-seq,m5C-RIP-seq	FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1
8	38468316	38468317	-		1	m5C-RIP-seq	FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1,FGFR1
8	65602827	65602828	-		1	m5C-RIP-seq	ARMC1,ARMC1
8	85177566	85177567	+		4	Bisulfite-seq,m5C-RIP-seq	E2F5,E2F5
8	124372192	124372193	-		1	m5C-RIP-seq	TMEM65
8	142680290	142680291	-		1	m5C-RIP-seq	JRK,JRK,JRK,JRK,JRK
8	143276289	143276290	+		1	m5C-RIP-seq	GLI4,GLI4,GLI4,AC138696.1,GLI4
8	143334813	143334814	-		2	m5C-RIP-seq,Bisulfite-seq	TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT,TOP1MT
8	143562777	143562778	+		2	m5C-RIP-seq,Bisulfite-seq	GSDMD,GSDMD,GSDMD,GSDMD,GSDMD,GSDMD,GSDMD,GSDMD,GSDMD
8	143566610	143566611	-		2	m5C-RIP-seq,Bisulfite-seq	MROH6,MROH6,MROH6,MROH6,MROH6,MROH6,MROH6
8	143576772	143576773	-		6	Bisulfite-seq,m5C-RIP-seq	NAPRT,NAPRT,NAPRT,NAPRT,NAPRT,NAPRT,NAPRT,NAPRT,NAPRT
8	143594448	143594449	-		4	m5C-RIP-seq,Bisulfite-seq	EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D
8	143596122	143596123	-		6	Bisulfite-seq,m5C-RIP-seq	EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D
8	143604948	143604949	-		1	m5C-RIP-seq	PYCR3,PYCR3
8	143694877	143694878	+		5	Bisulfite-seq,m5C-RIP-seq	ZNF707,ZNF707,ZNF707,ZNF707,ZNF707,ZNF707,ZNF707
8	143792821	143792822	-		2	m5C-RIP-seq,Bisulfite-seq	SCRIB,SCRIB,SCRIB,SCRIB,SCRIB,SCRIB
8	143870042	143870043	-		1	m5C-RIP-seq	EPPK1,EPPK1
8	143870246	143870247	-		2	m5C-RIP-seq,Bisulfite-seq	EPPK1,EPPK1
8	144103920	144103921	-		1	m5C-RIP-seq	SHARPIN,SHARPIN,SHARPIN,SHARPIN,SHARPIN
8	144138010	144138011	+		1	m5C-RIP-seq	HGH1,HGH1,HGH1,HGH1
8	144356995	144356996	-		5	Bisulfite-seq,m5C-RIP-seq	FBXL6,FBXL6,FBXL6,FBXL6,FBXL6,FBXL6
8	144396601	144396602	-		3	m5C-RIP-seq,Bisulfite-seq	CPSF1,CPSF1,CPSF1,CPSF1
8	144434223	144434224	-		1	m5C-RIP-seq	TONSL,TONSL
8	144454010	144454011	-		3	m5C-RIP-seq,Bisulfite-seq	CYHR1,CYHR1,CYHR1,CYHR1,CYHR1,CYHR1
8	144524903	144524904	-		1	m5C-RIP-seq	LRRC24,LRRC24
8	144529273	144529274	-		3	Bisulfite-seq,m5C-RIP-seq	ARHGAP39,ARHGAP39
8	144547516	144547517	-		3	Bisulfite-seq,m5C-RIP-seq	ARHGAP39,ARHGAP39
9	20620809	20620810	-		4	Bisulfite-seq,m5C-RIP-seq	MLLT3,MLLT3,MLLT3,MLLT3
9	35079934	35079935	-		2	Bisulfite-seq,m5C-RIP-seq	FANCG,FANCG
9	72365072	72365073	-		1	m5C-RIP-seq	ZFAND5,ZFAND5
9	93955264	93955265	-		1	m5C-RIP-seq	BARX1
9	93955265	93955266	-		1	m5C-RIP-seq	BARX1
9	123557677	123557678	-		1	m5C-RIP-seq	DENND1A,DENND1A,DENND1A,DENND1A,DENND1A,DENND1A,DENND1A
9	124813486	124813487	+		2	m5C-RIP-seq,Bisulfite-seq	OLFML2A,OLFML2A
9	127473864	127473865	+		6	Bisulfite-seq,m5C-RIP-seq	LRSAM1,LRSAM1,LRSAM1,LRSAM1
9	127506469	127506470	-		6	Bisulfite-seq,m5C-RIP-seq	FAM129B,FAM129B,FAM129B
9	128390085	128390086	+		3	m5C-RIP-seq,Bisulfite-seq	URM1,URM1,URM1,URM1
9	129503591	129503592	+		3	Bisulfite-seq,m5C-RIP-seq	LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963,LINC00963
9	131499123	131499124	+		1	m5C-RIP-seq	PRRC2B,PRRC2B,PRRC2B,PRRC2B,PRRC2B
9	131739893	131739894	-		3	Bisulfite-seq,m5C-RIP-seq	RAPGEF1,RAPGEF1
9	133108753	133108754	-		4	Bisulfite-seq,m5C-RIP-seq	RALGDS,RALGDS,RALGDS,RALGDS,RALGDS,RALGDS,AL162417.1,RALGDS,RALGDS
9	133341173	133341174	-		1	m5C-RIP-seq	MED22,MED22,MED22,MED22
9	134796415	134796416	+		1	m5C-RIP-seq	COL5A1,COL5A1
9	135486891	135486892	+		3	Bisulfite-seq,m5C-RIP-seq	PPP1R26,PPP1R26,PPP1R26,PPP1R26,PPP1R26,PPP1R26,PPP1R26
9	136358404	136358405	+		1	m5C-RIP-seq	GPSM1,GPSM1,GPSM1,GPSM1,GPSM1
9	136383252	136383253	-		1	m5C-RIP-seq	SNAPC4
9	136410457	136410458	-		5	Bisulfite-seq,m5C-RIP-seq	ENTR1,ENTR1,ENTR1,ENTR1
9	136475540	136475541	-		3	Bisulfite-seq,m5C-RIP-seq	SEC16A,SEC16A,SEC16A,SEC16A
9	136728119	136728120	-		1	m5C-RIP-seq	SNHG7,SNHG7,SNHG7
9	136808025	136808026	+		5	Bisulfite-seq,m5C-RIP-seq	RABL6,RABL6,RABL6,AL355987.4,AL355987.4,AL355987.2,RABL6
9	136940952	136940953	-		4	Bisulfite-seq,m5C-RIP-seq	FBXW5,FBXW5,FBXW5,FBXW5
9	137070435	137070436	-		3	m5C-RIP-seq,Bisulfite-seq	SAPCD2
9	137109011	137109012	+		2	m5C-RIP-seq,Bisulfite-seq	MAN1B1,MAN1B1,MAN1B1,MAN1B1,MAN1B1,MAN1B1,MAN1B1
9	137272981	137272982	+		1	m5C-RIP-seq	NELFB
9	137281000	137281001	+		3	m5C-RIP-seq,Bisulfite-seq	TOR4A
9	137590449	137590450	-		1	m5C-RIP-seq	ZMYND19
9	137835431	137835432	+		4	Bisulfite-seq,m5C-RIP-seq	EHMT1,EHMT1,EHMT1,EHMT1,EHMT1,EHMT1
M	1485	1486	+		2	Bisulfite-seq,m5C-RIP-seq	MT-RNR1
X	2500418	2500419	-		2	m5C-RIP-seq,Bisulfite-seq	DHRSX,ZBED1,ZBED1,DHRSX,DHRSX,DHRSX,ZBED1,ZBED1,ZBED1,DHRSX,DHRSX
X	2500449	2500450	-		1	m5C-RIP-seq	DHRSX,ZBED1,DHRSX,DHRSX,DHRSX,ZBED1,DHRSX,ZBED1,DHRSX,ZBED1,ZBED1
X	9719252	9719253	+		4	Bisulfite-seq,m5C-RIP-seq	TBL1X,TBL1X,TBL1X,TBL1X,TBL1X,TBL1X,TBL1X
X	24077264	24077265	+		5	Bisulfite-seq,m5C-RIP-seq	EIF2S3,EIF2S3
X	48461082	48461083	-		2	Bisulfite-seq,m5C-RIP-seq	SLC38A5,SLC38A5,SLC38A5,SLC38A5,SLC38A5,SLC38A5
X	48922461	48922462	-		2	m5C-RIP-seq,Bisulfite-seq	OTUD5,OTUD5,OTUD5,OTUD5
X	48957281	48957282	-		3	m5C-RIP-seq,Bisulfite-seq	OTUD5,OTUD5,OTUD5,OTUD5,OTUD5
X	49068713	49068714	+		3	m5C-RIP-seq,Bisulfite-seq	CCDC120,CCDC120,CCDC120,CCDC120
X	53082508	53082509	+		2	Bisulfite-seq,m5C-RIP-seq	TSPYL2,TSPYL2,TSPYL2
X	87703996	87703997	-		4	Bisulfite-seq,m5C-RIP-seq	RPSAP15
X	108563906	108563907	+		3	m5C-RIP-seq,Bisulfite-seq	COL4A5,COL4A5,COL4A5
X	108591191	108591192	+		2	m5C-RIP-seq,Bisulfite-seq	COL4A5,COL4A5,COL4A5
