chr	start	end	strand	label	n_supporting	method	gene_name
19	10713298	10713299	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	QTRT1,QTRT1,QTRT1,QTRT1,QTRT1,(GAGG)n,QTRT1,QTRT1
19	14093043	14093044	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PRKACA,PRKACA,PRKACA,PRKACA
19	15368313	15368314	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AKAP8,AKAP8,AKAP8
19	16185626	16185627	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FAM32A,FAM32A,FAM32A,FAM32A,A-rich,FAM32A
19	17235988	17235989	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC010646.1,NR2F6,NR2F6
19	18280770	18280771	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	JUND,JUND
19	18280943	18280944	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	JUND
19	18281391	18281392	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	JUND
19	18594086	18594087	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CRLF1,CRLF1,CRLF1
19	18903310	18903311	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COPE,COPE,COPE,COPE,COPE,COPE
19	19645460	19645461	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATP13A1,ATP13A1,ATP13A1,ATP13A1,ATP13A1,ATP13A1
19	29702170	29702171	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	C19orf12,C19orf12,C19orf12,C19orf12,C19orf12
19	32581213	32581214	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PDCD5,PDCD5,PDCD5
19	33814509	33814510	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KCTD15
19	34227813	34227814	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LSM14A,LSM14A,LSM14A,LSM14A,(TG)n
19	35000449	35000450	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GRAMD1A,GRAMD1A,GRAMD1A,GRAMD1A,GRAMD1A,GRAMD1A
19	36141060	36141061	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,(GGC)n,CAPNS1,CAPNS1,CAPNS1,CAPNS1
19	36141062	36141063	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CAPNS1,CAPNS1,CAPNS1,CAPNS1,(GGC)n,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1
19	38647633	38647634	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	(GC)n
19	38647684	38647685	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTN4,ACTN4
19	38729553	38729554	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTN4,ACTN4,ACTN4,ACTN4
19	38729554	38729555	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTN4,ACTN4,ACTN4,ACTN4
19	38729555	38729556	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTN4,ACTN4,ACTN4,ACTN4
19	38831793	38831794	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC008982.1,ECH1,ECH1,AC008982.1
19	39384686	39384687	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SAMD4B,SAMD4B,SAMD4B,SAMD4B
19	39398462	39398463	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MED29,MED29,MED29,MED29
19	39453368	39453369	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H
19	39453369	39453370	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H,SUPT5H
19	40232466	40232467	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AKT2,AKT2,AKT2,AKT2
19	40232938	40232939	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AKT2,AKT2,AKT2,AKT2
19	42247887	42247888	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC006486.1,ERF
19	42248283	42248284	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ERF,AC006486.1,ERF
19	42248291	42248292	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ERF,AC006486.1,ERF
19	42248292	42248293	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ERF,ERF,AC006486.1
19	42255130	42255131	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC006486.1
19	43575466	43575467	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	XRCC1,XRCC1,XRCC1,XRCC1,XRCC1,XRCC1,XRCC1,L34079.1
19	43607574	43607575	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF428
19	44891481	44891482	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC011481.1,AC011481.1,(GCC)n,AC011481.1,AC011481.1,AC011481.1,AC011481.1
19	44891531	44891532	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC011481.1,(GCC)n,AC011481.1,AC011481.1,AC011481.1,AC011481.1
19	44893971	44893972	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC011481.1,AC011481.1,AC011481.1,AC011481.1,AC011481.1,AC011481.1
19	47742407	47742408	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EHD2
19	47742862	47742863	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EHD2
19	48645967	48645968	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CA11
19	48721874	48721875	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RASIP1,RASIP1
19	48799706	48799707	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BCAT2,BCAT2,BCAT2,BCAT2,BCAT2,BCAT2,BCAT2,BCAT2
19	48969031	48969032	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GYS1,GYS1
19	49359957	49359958	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TEAD2,TEAD2,TEAD2,TEAD2,TEAD2,TEAD2,TEAD2
19	49591709	49591710	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PRR12
19	49677233	49677234	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1
19	49677256	49677257	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1,PRMT1
19	49835014	49835015	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MED25,MED25,MED25,MED25,MED25,MED25,MED25,MED25,MED25,MED25,MED25
19	49979197	49979198	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	VRK3,VRK3,VRK3,VRK3,VRK3,VRK3,VRK3
19	50378570	50378571	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2
19	50417966	50417967	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	POLD1,POLD1,POLD1,POLD1,POLD1,POLD1,POLD1,AC020909.1
19	55095313	55095314	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPP1R12C,PPP1R12C,PPP1R12C
19	55339906	55339907	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KMT5C,KMT5C,KMT5C,KMT5C
19	55407594	55407595	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UBE2S,UBE2S,UBE2S
19	55453053	55453054	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ISOC2,ISOC2,ISOC2,ISOC2
19	55645036	55645037	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF581,ZNF581,ZNF581,CCDC106
19	55674250	55674251	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	U2AF2,G-rich,U2AF2
19	55695205	55695206	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EPN1,EPN1,EPN1,EPN1
19	56160705	56160706	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF444,ZNF444,ZNF444
19	58544818	58544819	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TRIM28,TRIM28,TRIM28,TRIM28
2	3548033	3548034	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RNASEH1,RNASEH1
2	3548034	3548035	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RNASEH1,RNASEH1
2	10122734	10122735	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RRM2,RRM2,RRM2,RRM2,RRM2
2	10123408	10123409	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2
2	20447443	20447444	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RHOB
2	27212323	27212324	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATRAID,ATRAID,ATRAID,ATRAID
2	27225198	27225199	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CAD,CAD
2	27225199	27225200	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CAD,CAD
2	42058332	42058333	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PKDCC,G-rich,PKDCC
2	43976164	43976165	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LRPPRC,LRPPRC,LRPPRC,LRPPRC
2	44169199	44169200	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPM1B,PPM1B,PPM1B,PPM1B,AC013717.1,PPM1B,PPM1B,PPM1B
2	47471007	47471008	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MSH2,MSH2,MSH2,MSH2,MSH2,MSH2,MSH2
2	53809219	53809220	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ERLEC1,ERLEC1,ERLEC1
2	54972811	54972812	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RTN4,RTN4,RTN4,RTN4,RTN4,RTN4,RTN4,RTN4,RTN4,RTN4,RTN4
2	58222027	58222028	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FANCL,FANCL,FANCL,FANCL,FANCL,FANCL,FANCL,FANCL,FANCL
2	65130108	65130109	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RAB1A
2	70302028	70302029	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FAM136A,FAM136A,FAM136A,FAM136A
2	70994768	70994769	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TEX261,AC007040.2,TEX261,TEX261,TEX261
2	71426677	71426678	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF638,ZNF638,ZNF638,ZNF638,ZNF638
2	74391838	74391839	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DCTN1,DCTN1,DCTN1,DCTN1,DCTN1
2	96253749	96253750	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMEM127,TMEM127
2	96253881	96253882	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMEM127,TMEM127,TMEM127
2	97646147	97646148	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COX5B,COX5B
2	101842629	101842630	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4,MAP4K4
2	109553167	109553168	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SEPT10,SEPT10,SEPT10,SEPT10,SEPT10,SEPT10
2	109616186	109616187	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SOWAHC
2	112528917	112528918	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TTL,TTL
2	121338877	121338878	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CLASP1,CLASP1,CLASP1,CLASP1,CLASP1
2	128190366	128190367	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UGGT1,UGGT1
2	152657965	152657966	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PRPF40A,PRPF40A,PRPF40A,PRPF40A
2	169637120	169637121	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPIG,PPIG,PPIG
2	171747791	171747792	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2
2	199925786	199925787	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	C2orf69,C2orf69
2	203402656	203402657	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2,ABI2
2	215312058	215312059	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATIC,ATIC,ATIC
2	215365593	215365594	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1,FN1
2	216109376	216109377	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	XRCC5,XRCC5,XRCC5,XRCC5,XRCC5
2	218270510	218270511	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PNKD
2	218270519	218270520	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PNKD,PNKD,PNKD
2	218270520	218270521	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PNKD,PNKD,PNKD
2	219234836	219234837	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKZF1,ANKZF1,ANKZF1,ANKZF1,ANKZF1
2	219506316	219506317	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GMPPA,GMPPA,GMPPA,GMPPA,GMPPA,GMPPA,GMPPA,GMPPA,GMPPA,GMPPA
2	224001720	224001721	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SERPINE2,SERPINE2,SERPINE2,SERPINE2,SERPINE2,SERPINE2,SERPINE2
2	233469894	233469895	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DGKD,DGKD,DGKD
2	233840647	233840648	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HJURP,HJURP,HJURP,HJURP
2	240025249	240025250	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NDUFA10,NDUFA10,NDUFA10,NDUFA10,NDUFA10,NDUFA10,NDUFA10,NDUFA10,NDUFA10
2	241672262	241672263	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATG4B,ATG4B,ATG4B,ATG4B,ATG4B,ATG4B,ATG4B
20	3786488	3786489	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CENPB
20	7982610	7982611	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMX4
20	25447098	25447099	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GINS1,GINS1
20	34089851	34089852	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EIF2S2
20	34089855	34089856	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EIF2S2
20	37203945	37203946	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RPN2,RPN2,RPN2,RPN2,RPN2
20	41121698	41121699	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TOP1
20	43460519	43460520	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SRSF6,SRSF6
20	43667246	43667247	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MYBL2,MYBL2
20	44727377	44727378	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CCN5,CCN5,CCN5,CCN5,CCN5
20	45326677	45326678	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SDC4
20	45939222	45939223	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PCIF1
20	47636183	47636184	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NCOA3,NCOA3,NCOA3
20	49224969	49224970	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DDX27,DDX27,DDX27,DDX27,(GAA)n,DDX27,DDX27
20	56370655	56370656	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AURKA,AURKA,AURKA,AURKA,AURKA,AURKA,AURKA,AURKA
20	56397796	56397797	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CSTF1,CSTF1,CSTF1,CSTF1,CSTF1
20	56468651	56468652	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RTF2,RTF2,RTF2
20	58981272	58981273	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NELFCD,NELFCD,NELFCD,NELFCD
20	58995254	58995255	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CTSZ
20	59001639	59001640	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CTSZ,CTSZ,CTSZ
20	62799015	62799016	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MRGBP
20	63743127	63743128	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC2A4RG,SLC2A4RG,SLC2A4RG
20	63743131	63743132	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC2A4RG,SLC2A4RG,SLC2A4RG
20	63743160	63743161	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC2A4RG,SLC2A4RG,SLC2A4RG
20	63941155	63941156	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UCKL1,UCKL1,UCKL1,UCKL1,UCKL1
20	63958517	63958518	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF512B
20	63962360	63962361	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF512B
21	25880942	25880943	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APP,APP,APP,APP,APP
21	25880943	25880944	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APP,APP,APP,APP,APP
21	25880944	25880945	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APP,APP,APP,APP,APP
21	25880946	25880947	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APP,APP,APP,APP,APP
21	25880948	25880949	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APP,APP,APP,APP,APP
21	32612383	32612384	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CFAP298,CFAP298,CFAP298
21	43416488	43416489	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SIK1
21	43416492	43416493	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SIK1
21	43416497	43416498	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SIK1
21	43719292	43719293	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PDXK,PDXK,PDXK,PDXK,PDXK,(CCCGG)n,PDXK
21	43984318	43984319	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3
21	44851554	44851555	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PTTG1IP,PTTG1IP,PTTG1IP,PTTG1IP
22	19065047	19065048	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DGCR2,DGCR2,DGCR2,DGCR2,DGCR2
22	19518868	19518869	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDC45,CDC45,CDC45,CDC45,CDC45
22	23793564	23793565	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1,SMARCB1
22	29268265	29268266	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1
22	29543447	29543448	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5
22	29543521	29543522	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5,THOC5
22	30337168	30337169	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SF3A1
22	30339160	30339161	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SF3A1,SF3A1,SF3A1,SF3A1,SF3A1
22	36227054	36227055	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APOL2,APOL2
22	36312149	36312150	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MYH9
22	36387966	36387967	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MYH9
22	37569151	37569152	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDC42EP1
22	37569152	37569153	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDC42EP1
22	37658824	37658825	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	Z83844.3,PDXP
22	37878096	37878097	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,AL022311.1,EIF3L,EIF3L,EIF3L
22	38686772	38686773	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	JOSD1
22	38866582	38866583	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CBX6,CBX6
22	39513634	39513635	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MIEF1,MIEF1,MIEF1,MIEF1,MIEF1
22	39521352	39521353	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATF4,ATF4,ATF4
22	41446674	41446675	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TOB2,TOB2
22	41459904	41459905	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PHF5A
22	41939151	41939152	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CENPM,CENPM,CENPM,CENPM,CENPM
22	44495040	44495041	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RTL6
22	50290534	50290535	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PLXNB2,PLXNB2,PLXNB2,PLXNB2
22	50436404	50436405	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPP6R2,PPP6R2,PPP6R2,PPP6R2,PPP6R2,PPP6R2,PPP6R2
3	4670798	4670799	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1,ITPR1
3	9464589	9464590	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5,SETD5
3	10151015	10151016	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	VHL,VHL
3	15686013	15686014	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKRD28,ANKRD28,ANKRD28,ANKRD28,ANKRD28,ANKRD28,ANKRD28
3	19947317	19947318	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RAB5A,RAB5A
3	19947318	19947319	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RAB5A,RAB5A
3	23917108	23917109	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RPL15,RPL15,RPL15,RPL15
3	31533166	31533167	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	STT3B,STT3B,STT3B,(GGC)n
3	31670886	31670887	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	OSBPL10,OSBPL10,OSBPL10
3	33114141	33114142	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CRTAP,CRTAP
3	33144210	33144211	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CRTAP
3	33573219	33573220	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CLASP2,CLASP2,CLASP2,CLASP2,CLASP2,CLASP2,CLASP2,CLASP2,CLASP2
3	38254461	38254462	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	OXSR1
3	39143798	39143799	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CSRNP1,CSRNP1
3	39396413	39396414	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC25A38,SLC25A38,SLC25A38,SLC25A38,SLC25A38
3	40310903	40310904	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EIF1B,EIF1B,EIF1B,EIF1B
3	45824937	45824938	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LZTFL1,LZTFL1,LZTFL1
3	47829127	47829128	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DHX30,DHX30,DHX30,DHX30,DHX30,DHX30,DHX30,(GCTGCA)n,DHX30,DHX30
3	48440405	48440406	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMA7,TMA7,TMA7
3	48574528	48574529	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COL7A1,COL7A1
3	49674357	49674358	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APEH,APEH,APEH
3	50061162	50061163	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RBM6,RBM6,RBM6,RBM6,RBM6,RBM6,RBM6,RBM6,RBM6,RBM6
3	50092161	50092162	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RBM5,RBM5,RBM5,RBM5,RBM5,RBM5,RBM6,RBM5,RBM5,RBM5,RBM5
3	50092162	50092163	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RBM5,RBM5,RBM5,RBM6,RBM5,RBM5,RBM5,RBM5,RBM5,RBM5,RBM5
3	50258419	50258420	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2
3	50299294	50299295	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NAA80,NAA80,HYAL3,HYAL3,NAA80
3	50358508	50358509	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMEM115
3	50648697	50648698	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MAPKAPK3,MAPKAPK3,MAPKAPK3
3	51935639	51935640	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RRP9
3	52409927	52409928	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BAP1,BAP1
3	55474489	55474490	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	WNT5A,WNT5A,WNT5A,WNT5A
3	57272658	57272659	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	APPL1,APPL1
3	112638162	112638163	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CCDC80,CCDC80
3	120327587	120327588	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LRRC58
3	128726154	128726155	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RAB7A
3	129314946	129314947	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	H1FX
3	129316012	129316013	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	H1FX
3	133819945	133819946	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SRPRB,SRPRB
3	136250348	136250349	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PCCB
3	140942037	140942038	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36
